Order ID,Product Name,Category,Price,Quantity Sold,Total Sales,Order Date,Customer ID,Region
2222,Cup,Sports,103.15,6,618.9,2024-03-26,10453,North
2223,Current,Sports,398.37,8,3186.96,2022-08-30,10680,East
2224,Opportunity,Home & Kitchen,454.87,6,2729.22,2023-05-15,10322,North
2225,Left,Home & Kitchen,472.41,2,944.82,2023-04-26,10736,South
2226,Remain,Sports,480.47,1,480.47,2022-09-17,10512,North
2227,During,Home & Kitchen,265.52,5,1327.6,2023-02-01,10818,East
2228,Much,Electronics,488.88,9,4399.92,2023-12-15,10772,South
2229,Time,Home & Kitchen,381.08,8,3048.64,2024-02-12,10012,South
2230,Consider,Books,89.22,4,356.88,2023-09-24,10914,East
2231,Article,Home & Kitchen,243.68,5,1218.4,2024-02-27,10907,East
2232,Quality,Apparel,361.98,5,1809.9,2024-05-15,10559,East
2233,Apply,Electronics,131.2,6,787.2,2023-12-05,10920,North
2234,Teach,Apparel,323.9,3,971.7,2023-04-27,10824,West
2235,Performance,Apparel,336.63,5,1683.15,2023-04-07,10370,North
2236,Its,Books,89.72,2,179.44,2023-02-28,10290,North
2237,Involve,Electronics,286.89,1,286.89,2024-07-28,10331,West
2238,Read,Electronics,388.1,1,388.1,2024-02-05,10605,East
2239,Treat,Electronics,254.46,7,1781.22,2023-08-19,10260,East
2240,Really,Electronics,15.93,2,31.86,2023-05-25,10993,West
2241,Protect,Electronics,14.43,4,57.72,2024-01-13,10789,West
2242,Personal,Books,184.94,5,924.7,2024-05-19,10870,North
2243,Western,Home & Kitchen,463.84,7,3246.88,2023-03-01,10204,South
2244,Indicate,Apparel,122.05,2,244.1,2023-02-25,10696,West
2245,None,Electronics,320.84,6,1925.04,2023-07-17,10686,North
2246,Deep,Home & Kitchen,118.82,1,118.82,2024-04-23,10949,South
2247,Second,Home & Kitchen,167.62,7,1173.34,2024-04-25,10386,East
2248,Direction,Apparel,425.54,9,3829.86,2023-11-04,10891,East
2249,Reveal,Books,367.14,5,1835.7,2024-01-26,10820,North
2250,Area,Sports,56.75,5,283.75,2023-08-18,10467,North
2251,Order,Sports,220.06,4,880.24,2024-07-23,10414,West
2252,Off,Home & Kitchen,24.29,3,72.87,2022-11-19,10068,East
2253,To,Apparel,245.64,9,2210.76,2023-03-10,10471,North
2254,One,Sports,334.59,5,1672.95,2023-05-12,10103,East
2255,Knowledge,Home & Kitchen,68.07,8,544.56,2024-01-14,10757,East
2256,Plant,Books,151.55,9,1363.95,2023-05-10,10160,West
2257,Today,Sports,204.94,5,1024.7,2023-01-02,10199,South
2258,Program,Home & Kitchen,460.57,9,4145.13,2022-10-03,10215,West
2259,Away,Home & Kitchen,496.69,2,993.38,2022-11-19,10945,North
2260,Key,Electronics,32.01,9,288.09,2024-04-29,10211,West
2261,Think,Books,382.89,4,1531.56,2022-10-15,10507,West
2262,Adult,Electronics,192.14,6,1152.84,2023-09-04,10015,East
2263,Above,Apparel,202.3,6,1213.8,2024-04-06,10497,West
2264,Never,Electronics,379.59,6,2277.54,2024-03-22,10883,North
2265,Parent,Electronics,460.03,2,920.06,2022-12-31,10331,South
2266,Trial,Sports,475.96,7,3331.72,2022-09-06,10716,West
2267,Authority,Home & Kitchen,292.79,6,1756.74,2024-05-15,10876,West
2268,Camera,Books,184.99,1,184.99,2022-12-06,10550,South
2269,Significant,Electronics,395.9,2,791.8,2023-03-21,10600,North
2270,Add,Books,132.99,7,930.93,2024-08-05,10941,North
2271,Two,Electronics,286.4,1,286.4,2024-03-11,10255,West
2272,Above,Apparel,185.7,1,185.7,2024-01-13,10991,East
2273,To,Electronics,331.75,1,331.75,2022-08-23,10765,West
2274,Water,Sports,127.8,8,1022.4,2023-11-22,10727,South
2275,Red,Home & Kitchen,103.88,4,415.52,2023-01-12,10879,South
2276,Begin,Apparel,459.94,4,1839.76,2024-01-25,10814,South
2277,Peace,Electronics,59.88,2,119.76,2022-08-30,10171,West
2278,Improve,Books,257.92,1,257.92,2023-08-16,10648,West
2279,Then,Apparel,118.22,9,1063.98,2022-09-30,10999,North
2280,Attack,Apparel,29.08,7,203.56,2022-10-16,10497,East
2281,Scene,Electronics,27.65,4,110.6,2022-09-03,10470,West
2282,Then,Apparel,95.86,6,575.16,2023-10-20,10383,North
2283,Push,Books,434.72,2,869.44,2023-09-21,10689,West
2284,Black,Apparel,148.41,7,1038.87,2023-02-13,10588,North
2285,End,Books,475.72,2,951.44,2023-05-31,10699,North
2286,Represent,Electronics,294.99,8,2359.92,2023-01-04,10506,East
2287,Sound,Home & Kitchen,223.94,8,1791.52,2023-03-07,10991,West
2288,Job,Apparel,294.24,1,294.24,2024-02-23,10526,North
2289,Can,Home & Kitchen,263.18,8,2105.44,2024-01-22,10803,South
2290,Degree,Books,381.8,2,763.6,2022-11-04,10830,South
2291,Important,Apparel,148.42,6,890.52,2023-11-08,10324,South
2292,Develop,Sports,182.99,1,182.99,2023-09-03,10213,East
2293,He,Home & Kitchen,448.11,5,2240.55,2023-11-03,10207,North
2294,Yet,Apparel,473.76,7,3316.32,2024-03-01,10168,East
2295,Human,Home & Kitchen,447.35,1,447.35,2024-05-03,10329,West
2296,Price,Apparel,215.53,2,431.06,2024-01-27,10279,West
2297,Attack,Electronics,392.38,7,2746.66,2022-10-19,10977,North
2298,Detail,Home & Kitchen,243.4,6,1460.4,2024-05-07,10304,South
2299,Use,Sports,253.79,3,761.37,2024-03-30,10145,North
2300,Trial,Sports,110.29,2,220.58,2023-01-02,10774,North
2301,Big,Books,299.65,4,1198.6,2023-04-09,10515,North
2302,Year,Apparel,101.21,3,303.63,2023-07-29,10089,East
2303,Pay,Home & Kitchen,172.47,7,1207.29,2023-03-09,10452,West
2304,Source,Books,428.96,8,3431.68,2022-09-04,10059,North
2305,Take,Home & Kitchen,111.47,2,222.94,2023-05-28,10310,North
2306,Possible,Apparel,44.87,7,314.09,2023-09-08,10527,North
2307,Chance,Sports,43.81,8,350.48,2023-10-10,10226,East
2308,Late,Electronics,470.98,6,2825.88,2023-03-23,10473,East
2309,Approach,Sports,258.39,6,1550.34,2024-02-04,10977,East
2310,Body,Books,210.61,1,210.61,2024-07-01,10540,North
2311,Us,Electronics,407.33,4,1629.32,2023-03-20,10662,South
2312,Southern,Books,419.55,1,419.55,2023-12-05,10756,South
2313,Base,Apparel,172.77,4,691.08,2023-07-03,10781,South
2314,Against,Electronics,349.87,2,699.74,2023-01-27,10078,West
2315,Those,Books,387.85,5,1939.25,2024-03-09,10432,North
2316,Tough,Apparel,330.78,9,2977.02,2024-05-26,10800,South
2317,Might,Sports,84.28,3,252.84,2023-12-06,10152,South
2318,Support,Apparel,439.18,8,3513.44,2022-11-02,10788,South
2319,Evidence,Home & Kitchen,274.16,3,822.48,2024-03-21,10400,North
2320,Later,Apparel,148.41,6,890.46,2022-12-28,10278,South
2321,Main,Apparel,218.36,4,873.44,2023-08-26,10056,South
2322,Probably,Home & Kitchen,28.41,8,227.28,2024-01-15,10976,North
2323,Simply,Books,72.65,6,435.9,2024-01-25,10185,West
2324,Once,Books,385.12,8,3080.96,2023-02-06,10397,East
2325,During,Apparel,10.01,1,10.01,2022-11-18,10604,South
2326,Force,Home & Kitchen,214.12,6,1284.72,2022-09-12,10787,East
2327,She,Home & Kitchen,266.03,1,266.03,2024-04-14,10157,West
2328,Population,Sports,36.77,1,36.77,2023-05-11,10786,West
2329,Fine,Books,486.81,8,3894.48,2023-09-15,10692,South
2330,Wish,Electronics,120.8,7,845.6,2023-04-30,10358,North
2331,Director,Books,159.06,3,477.18,2023-05-24,10439,West
2332,Say,Books,158.93,6,953.58,2024-07-20,10588,East
2333,Exist,Sports,122.9,9,1106.1,2023-05-28,10465,East
2334,Somebody,Electronics,10.72,7,75.04,2022-12-14,10662,East
2335,Under,Sports,367.38,3,1102.14,2023-08-29,10445,East
2336,Base,Electronics,483.75,6,2902.5,2023-10-15,10749,West
2337,Include,Apparel,119.9,4,479.6,2023-10-25,10800,South
2338,Meet,Electronics,334.89,3,1004.67,2023-07-08,10742,South
2339,Wait,Sports,373.53,9,3361.77,2024-02-22,10487,East
2340,Must,Books,425.73,2,851.46,2022-11-04,10529,South
2341,Another,Electronics,217.09,1,217.09,2024-06-16,10072,East
2342,Since,Electronics,158.44,2,316.88,2024-05-15,10928,East
2343,Lose,Home & Kitchen,169.39,7,1185.73,2023-12-02,10927,North
2344,View,Books,359.18,1,359.18,2023-02-06,10700,West
2345,Policy,Apparel,410.22,6,2461.32,2024-08-11,10949,West
2346,Politics,Sports,98.99,7,692.93,2023-08-27,10016,East
2347,Miss,Apparel,191.76,9,1725.84,2023-11-15,10530,West
2348,Anyone,Books,451.95,8,3615.6,2023-09-27,10730,South
2349,Race,Electronics,405.28,6,2431.68,2023-11-15,10325,East
2350,Response,Electronics,492.58,3,1477.74,2024-06-11,10994,North
2351,Certainly,Books,379.58,8,3036.64,2023-11-14,10631,South
2352,Worry,Electronics,202.67,7,1418.69,2023-03-02,10612,North
2353,Win,Electronics,299.41,3,898.23,2023-10-26,10545,North
2354,Movement,Electronics,333.9,9,3005.1,2023-11-04,10595,West
2355,Country,Sports,48.44,2,96.88,2024-02-13,10920,West
2356,Scene,Sports,276.8,3,830.4,2022-11-06,10707,East
2357,Little,Home & Kitchen,357.57,2,715.14,2024-03-09,10841,West
2358,Amount,Apparel,91.99,1,91.99,2023-09-25,10201,North
2359,Pm,Books,392.51,4,1570.04,2024-02-23,10343,North
2360,Respond,Books,296.05,5,1480.25,2024-05-03,10852,South
2361,Church,Books,476.59,6,2859.54,2023-04-12,10522,North
2362,Former,Home & Kitchen,30.79,5,153.95,2024-03-03,10858,East
2363,Gas,Sports,140.01,1,140.01,2023-12-01,10399,East
2364,Skill,Home & Kitchen,304.76,3,914.28,2024-04-14,10217,West
2365,Involve,Books,155.31,1,155.31,2023-08-24,10444,West
2366,Director,Apparel,360.07,5,1800.35,2023-06-18,10764,West
2367,Build,Electronics,381.91,5,1909.55,2023-04-24,10221,East
2368,School,Sports,60.23,6,361.38,2023-06-14,10382,North
2369,Person,Sports,261.79,8,2094.32,2023-06-05,10880,West
2370,Poor,Home & Kitchen,259.36,1,259.36,2023-06-17,10591,South
2371,If,Sports,190.95,4,763.8,2024-02-02,10006,West
2372,Finish,Books,467.13,1,467.13,2024-02-08,10271,East
2373,Light,Books,415.48,9,3739.32,2023-08-18,10738,West
2374,Matter,Home & Kitchen,351.63,7,2461.41,2023-12-28,10015,North
2375,Side,Books,360.02,7,2520.14,2022-11-16,10423,West
2376,Conference,Apparel,236.24,5,1181.2,2023-08-19,10523,East
2377,Keep,Home & Kitchen,461.29,7,3229.03,2023-04-29,10802,East
2378,International,Apparel,350.35,2,700.7,2023-02-18,10752,South
2379,View,Electronics,367.2,4,1468.8,2023-04-28,10020,East
2380,Rise,Apparel,432.23,7,3025.61,2023-07-17,10689,South
2381,The,Electronics,144.3,3,432.9,2023-01-19,10938,North
2382,Staff,Electronics,405.46,2,810.92,2022-09-06,10227,East
2383,Community,Apparel,105.67,2,211.34,2023-07-09,10784,West
2384,Past,Home & Kitchen,179.22,1,179.22,2023-04-14,10287,North
2385,But,Books,174.45,5,872.25,2023-04-17,10808,West
2386,Customer,Books,489.48,6,2936.88,2024-06-24,10133,West
2387,Entire,Electronics,429.7,6,2578.2,2023-07-01,10983,West
2388,White,Electronics,353.57,9,3182.13,2023-04-07,10282,North
2389,Notice,Home & Kitchen,366.26,4,1465.04,2023-06-14,10403,North
2390,Imagine,Sports,285.42,1,285.42,2024-05-28,10664,East
2391,Rock,Apparel,474.07,6,2844.42,2024-05-20,10065,West
2392,Soon,Electronics,253.17,5,1265.85,2024-02-12,10648,South
2393,Specific,Books,196.45,6,1178.7,2024-06-04,10603,East
2394,Church,Home & Kitchen,89.89,3,269.67,2023-12-10,10436,North
2395,Attorney,Apparel,395.24,2,790.48,2023-04-02,10828,South
2396,Establish,Home & Kitchen,369.88,6,2219.28,2023-07-21,10933,North
2397,Well,Apparel,198.33,1,198.33,2023-08-16,10258,South
2398,At,Apparel,22.34,7,156.38,2022-09-11,10979,East
2399,Truth,Electronics,421.11,7,2947.77,2022-11-22,10965,South
2400,Cup,Home & Kitchen,15.59,7,109.13,2023-09-14,10102,East
2401,Young,Home & Kitchen,354.81,1,354.81,2023-10-01,10992,North
2402,Building,Books,485.43,4,1941.72,2022-09-29,10566,South
2403,Candidate,Books,224.45,7,1571.15,2024-01-03,10768,West
2404,Stand,Electronics,125.14,9,1126.26,2024-05-27,10100,West
2405,Tell,Electronics,355.39,5,1776.95,2024-02-17,10197,North
2406,Necessary,Sports,410.39,2,820.78,2024-07-29,10812,South
2407,Partner,Books,277.75,7,1944.25,2024-02-02,10225,West
2408,To,Apparel,483.85,1,483.85,2023-11-22,10942,East
2409,Between,Home & Kitchen,35.32,7,247.24,2023-06-01,10462,South
2410,Else,Electronics,257.35,6,1544.1,2023-11-21,10236,South
2411,Into,Home & Kitchen,362.04,7,2534.28,2022-09-07,10025,West
2412,Allow,Home & Kitchen,432.69,3,1298.07,2024-06-25,10120,East
2413,Financial,Sports,97.84,3,293.52,2023-02-16,10909,East
2414,Assume,Books,402.0,7,2814.0,2022-12-20,10505,East
2415,Gun,Electronics,280.83,2,561.66,2024-05-12,10181,South
2416,Accept,Home & Kitchen,204.31,1,204.31,2024-03-11,10710,North
2417,Country,Electronics,74.54,9,670.86,2024-04-26,10813,South
2418,Property,Apparel,433.99,9,3905.91,2023-09-14,10766,South
2419,Far,Sports,87.06,7,609.42,2024-03-07,10633,West
2420,Goal,Apparel,161.8,7,1132.6,2024-08-13,10542,North
2421,Student,Electronics,152.12,3,456.36,2024-04-18,10983,East
2422,And,Electronics,436.99,2,873.98,2023-03-05,10314,West
2423,Student,Books,339.62,7,2377.34,2023-10-22,10990,South
2424,Least,Home & Kitchen,400.37,9,3603.33,2024-02-03,10796,North
2425,Republican,Home & Kitchen,132.73,1,132.73,2024-05-14,10617,East
2426,Drop,Apparel,316.19,4,1264.76,2022-10-30,10735,East
2427,Those,Sports,290.16,6,1740.96,2023-01-12,10272,South
2428,Full,Home & Kitchen,418.09,7,2926.63,2022-12-09,10909,East
2429,Consider,Books,453.98,7,3177.86,2023-12-20,10231,East
2430,Dream,Apparel,15.96,2,31.92,2024-05-16,10419,North
2431,Every,Apparel,340.27,4,1361.08,2023-05-03,10767,West
2432,Sense,Books,35.4,5,177.0,2024-05-17,10441,North
2433,Themselves,Sports,278.94,1,278.94,2023-04-24,10495,West
2434,Technology,Books,150.94,1,150.94,2023-07-26,10023,West
2435,Everyone,Sports,160.32,3,480.96,2023-08-09,10108,West
2436,There,Books,182.95,3,548.85,2024-04-25,10702,East
2437,Remain,Books,314.43,8,2515.44,2024-03-05,10501,North
2438,Teach,Electronics,173.68,9,1563.12,2024-01-15,10858,East
2439,Include,Apparel,369.02,1,369.02,2022-11-03,10024,South
2440,Much,Books,208.22,2,416.44,2024-07-30,10186,North
2441,Growth,Books,43.49,2,86.98,2024-07-18,10287,West
2442,Evidence,Home & Kitchen,394.04,4,1576.16,2024-05-23,10627,East
2443,Last,Apparel,150.02,2,300.04,2022-11-26,10337,East
2444,Middle,Home & Kitchen,222.06,7,1554.42,2023-05-25,10877,North
2445,Tend,Apparel,345.87,9,3112.83,2023-08-24,10913,North
2446,Method,Home & Kitchen,172.9,7,1210.3,2024-04-03,10036,West
2447,Sound,Books,37.73,6,226.38,2023-10-30,10793,West
2448,Yet,Books,193.22,1,193.22,2023-07-28,10136,South
2449,Late,Electronics,472.78,9,4255.02,2023-06-29,10507,West
2450,Choice,Home & Kitchen,324.45,5,1622.25,2023-07-25,10226,East
2451,Floor,Sports,339.02,5,1695.1,2023-09-15,10319,South
2452,Today,Electronics,319.82,6,1918.92,2022-09-22,10839,South
2453,Trade,Home & Kitchen,107.51,9,967.59,2024-04-28,10915,South
2454,Role,Home & Kitchen,214.98,8,1719.84,2024-04-30,10181,North
2455,Foot,Electronics,377.96,8,3023.68,2022-10-27,10873,West
2456,Shoulder,Books,59.67,8,477.36,2023-12-14,10085,South
2457,Movie,Home & Kitchen,146.15,1,146.15,2022-09-10,10466,North
2458,Work,Books,145.4,1,145.4,2023-04-20,10925,North
2459,Instead,Electronics,221.69,8,1773.52,2022-10-04,10052,South
2460,Recognize,Books,490.38,5,2451.9,2023-03-11,10859,South
2461,Commercial,Apparel,43.08,9,387.72,2023-10-12,10866,East
2462,Such,Sports,264.16,2,528.32,2023-10-27,10234,South
2463,Evidence,Home & Kitchen,97.89,9,881.01,2024-01-06,10958,East
2464,President,Sports,485.63,8,3885.04,2023-09-30,10778,South
2465,Common,Books,65.52,9,589.68,2022-11-23,10798,South
2466,Floor,Home & Kitchen,207.76,4,831.04,2023-12-07,10432,West
2467,Modern,Books,371.56,1,371.56,2024-07-23,10495,South
2468,Control,Apparel,355.23,1,355.23,2022-11-03,10998,South
2469,Return,Electronics,217.14,5,1085.7,2023-08-11,10099,East
2470,Only,Home & Kitchen,179.8,2,359.6,2023-10-14,10989,East
2471,Realize,Apparel,204.83,8,1638.64,2022-10-12,10598,West
2472,College,Apparel,139.5,5,697.5,2023-02-15,10402,South
2473,Office,Home & Kitchen,110.61,5,553.05,2023-09-14,10395,South
2474,Reflect,Books,246.69,2,493.38,2024-05-12,10526,East
2475,Whose,Apparel,141.58,7,991.06,2023-10-16,10414,North
2476,Even,Sports,150.86,8,1206.88,2024-04-22,10938,North
2477,Them,Apparel,331.81,1,331.81,2023-03-01,10612,North
2478,Fill,Books,484.58,2,969.16,2023-11-09,10676,East
2479,Rather,Books,305.78,4,1223.12,2024-05-10,10462,East
2480,Certainly,Sports,47.72,5,238.6,2023-12-07,10540,North
2481,Medical,Apparel,47.04,2,94.08,2024-01-30,10625,North
2482,Agreement,Books,476.2,1,476.2,2022-09-17,10618,South
2483,Book,Home & Kitchen,155.67,9,1401.03,2023-03-26,10921,East
2484,Campaign,Electronics,55.11,1,55.11,2023-11-03,10363,East
2485,Ability,Electronics,303.53,4,1214.12,2023-09-10,10129,North
2486,Responsibility,Electronics,315.59,2,631.18,2024-05-05,10083,North
2487,Indicate,Apparel,327.77,4,1311.08,2023-12-07,10270,West
2488,Buy,Sports,141.03,8,1128.24,2023-04-11,10243,East
2489,Analysis,Books,17.4,8,139.2,2023-01-06,10387,West
2490,Agent,Home & Kitchen,482.86,9,4345.74,2024-02-27,10213,South
2491,Perform,Home & Kitchen,132.94,5,664.7,2023-10-31,10817,West
2492,Movement,Apparel,341.25,7,2388.75,2024-04-01,10165,North
2493,Too,Electronics,356.25,3,1068.75,2023-12-05,10790,East
2494,Management,Apparel,308.9,4,1235.6,2023-12-28,10058,East
2495,Pick,Sports,163.32,9,1469.88,2023-07-16,10601,West
2496,Spend,Sports,142.84,1,142.84,2023-10-23,10882,West
2497,Practice,Books,302.86,2,605.72,2022-12-16,10842,South
2498,Question,Books,434.39,5,2171.95,2023-04-01,10923,South
2499,Deep,Sports,473.9,3,1421.7,2023-11-18,10503,North
2500,Tend,Sports,61.89,2,123.78,2024-05-15,10705,North
2501,Significant,Sports,85.87,1,85.87,2024-04-03,10122,North
2502,Choice,Apparel,472.92,3,1418.76,2023-10-10,10647,West
2503,Employee,Sports,370.9,1,370.9,2023-02-07,10412,West
2504,Financial,Home & Kitchen,442.67,1,442.67,2024-05-22,10138,East
2505,Across,Electronics,109.29,1,109.29,2023-06-26,10228,North
2506,Citizen,Sports,297.92,8,2383.36,2024-02-10,10273,West
2507,Everyone,Electronics,353.56,3,1060.68,2022-12-21,10438,East
2508,Course,Apparel,343.25,1,343.25,2022-12-03,10561,North
2509,Guess,Electronics,209.99,7,1469.93,2023-09-17,10909,South
2510,Teach,Apparel,17.54,3,52.62,2023-05-20,10117,South
2511,Article,Home & Kitchen,295.63,8,2365.04,2024-02-05,10713,West
2512,Occur,Apparel,134.02,4,536.08,2024-04-13,10994,East
2513,Quickly,Apparel,230.62,4,922.48,2024-01-14,10904,South
2514,Beyond,Books,479.21,5,2396.05,2024-04-07,10482,East
2515,Draw,Sports,205.53,6,1233.18,2024-02-03,10394,East
2516,Simply,Sports,421.5,7,2950.5,2024-02-05,10702,South
2517,Expect,Home & Kitchen,102.38,4,409.52,2023-10-08,10875,East
2518,Large,Home & Kitchen,339.51,8,2716.08,2023-07-05,10459,South
2519,Still,Sports,488.73,6,2932.38,2023-09-18,10834,West
2520,Practice,Books,59.93,1,59.93,2023-06-16,10692,North
2521,Detail,Sports,14.08,1,14.08,2024-01-14,10934,North
2522,Chance,Books,222.46,9,2002.14,2024-08-11,10077,West
2523,Line,Home & Kitchen,55.39,6,332.34,2023-06-05,10951,South
2524,Happen,Electronics,376.71,8,3013.68,2022-11-25,10411,South
2525,Its,Home & Kitchen,458.13,7,3206.91,2024-03-15,10074,South
2526,Hotel,Home & Kitchen,222.67,6,1336.02,2024-01-24,10294,South
2527,Part,Apparel,136.77,4,547.08,2023-06-17,10792,West
2528,Support,Apparel,222.86,7,1560.02,2023-06-23,10020,North
2529,Move,Apparel,364.49,9,3280.41,2023-08-17,10905,East
2530,Woman,Apparel,14.44,7,101.08,2024-02-20,10170,East
2531,Figure,Books,298.83,1,298.83,2023-07-06,10014,North
2532,Of,Sports,310.51,9,2794.59,2024-06-10,10210,West
2533,Play,Electronics,322.47,4,1289.88,2024-06-09,10559,East
2534,Somebody,Home & Kitchen,128.59,3,385.77,2023-05-27,10085,North
2535,Feeling,Books,359.89,4,1439.56,2024-03-27,10148,West
2536,Score,Electronics,54.78,4,219.12,2023-10-10,10699,East
2537,Exactly,Books,107.64,2,215.28,2023-12-08,10371,South
2538,Relate,Books,439.96,1,439.96,2024-01-21,10479,South
2539,Statement,Home & Kitchen,371.97,1,371.97,2023-02-06,10817,West
2540,Painting,Sports,16.74,8,133.92,2022-08-26,10150,South
2541,Cut,Apparel,131.7,2,263.4,2024-03-29,10140,West
2542,Trouble,Sports,115.06,5,575.3,2024-02-26,10068,North
2543,Off,Home & Kitchen,142.7,4,570.8,2023-04-03,10259,North
2544,Policy,Home & Kitchen,131.3,8,1050.4,2024-02-09,10987,East
2545,Accept,Home & Kitchen,40.64,2,81.28,2024-01-19,10845,West
2546,Employee,Electronics,234.88,9,2113.92,2023-08-24,10967,East
2547,Stand,Sports,369.04,7,2583.28,2023-08-19,10520,East
2548,Tend,Sports,307.3,7,2151.1,2023-05-06,10632,North
2549,Network,Books,339.71,1,339.71,2022-08-25,10370,East
2550,Situation,Books,49.76,2,99.52,2022-10-19,10418,South
2551,Store,Books,476.23,4,1904.92,2023-01-28,10100,East
2552,Attorney,Home & Kitchen,420.86,4,1683.44,2022-08-24,10660,West
2553,Wait,Sports,404.49,3,1213.47,2023-12-02,10953,South
2554,Forget,Home & Kitchen,413.26,7,2892.82,2024-06-09,10657,North
2555,Not,Electronics,467.03,8,3736.24,2023-09-26,10864,West
2556,Even,Books,276.68,2,553.36,2023-02-22,10967,South
2557,Mean,Home & Kitchen,108.14,4,432.56,2023-01-19,10242,West
2558,Pm,Home & Kitchen,312.22,3,936.66,2022-10-16,10752,South
2559,Green,Electronics,374.01,2,748.02,2024-04-12,10511,West
2560,Beat,Apparel,371.58,6,2229.48,2023-01-07,10848,West
2561,Difficult,Sports,265.51,4,1062.04,2024-01-19,10554,South
2562,Bit,Apparel,43.54,6,261.24,2024-08-16,10094,North
2563,Conference,Books,191.85,2,383.7,2023-09-15,10225,North
2564,Find,Home & Kitchen,461.18,4,1844.72,2023-06-01,10517,West
2565,Future,Electronics,296.38,6,1778.28,2022-11-12,10213,West
2566,Available,Electronics,273.78,5,1368.9,2024-07-30,10717,North
2567,Fine,Sports,141.74,3,425.22,2024-06-12,10066,North
2568,Bed,Apparel,190.54,8,1524.32,2022-10-15,10395,East
2569,Purpose,Sports,448.72,7,3141.04,2023-05-08,10611,North
2570,Attention,Home & Kitchen,336.57,3,1009.71,2022-11-19,10011,West
2571,Against,Sports,395.82,6,2374.92,2024-07-05,10236,South
2572,Piece,Electronics,232.63,4,930.52,2023-09-02,10833,North
2573,More,Electronics,318.82,5,1594.1,2023-07-12,10769,East
2574,Eat,Books,131.71,5,658.55,2023-03-06,10398,East
2575,Act,Books,355.68,7,2489.76,2023-09-15,10406,East
2576,Three,Home & Kitchen,219.52,5,1097.6,2024-01-19,10924,South
2577,Improve,Apparel,226.85,3,680.55,2024-06-26,10848,North
2578,Model,Sports,328.17,5,1640.85,2023-04-02,10479,North
2579,Trouble,Home & Kitchen,468.78,7,3281.46,2023-02-09,10646,North
2580,Question,Books,41.36,5,206.8,2024-02-29,10221,South
2581,Issue,Sports,414.12,5,2070.6,2022-12-06,10155,South
2582,Many,Books,153.27,9,1379.43,2024-03-09,10653,West
2583,Own,Sports,227.52,3,682.56,2024-02-06,10427,East
2584,Shoulder,Apparel,20.74,6,124.44,2024-02-02,10157,East
2585,Remain,Home & Kitchen,157.51,1,157.51,2022-10-13,10976,North
2586,Teach,Sports,256.29,5,1281.45,2023-05-17,10415,South
2587,It,Electronics,37.53,8,300.24,2023-01-20,10325,South
2588,Consumer,Electronics,250.64,5,1253.2,2024-08-10,10370,North
2589,Her,Sports,464.28,9,4178.52,2023-06-12,10343,North
2590,Place,Sports,61.64,6,369.84,2022-12-19,10261,West
2591,Same,Sports,384.58,8,3076.64,2023-09-19,10282,East
2592,Across,Electronics,210.74,8,1685.92,2024-01-18,10849,East
2593,President,Electronics,331.04,3,993.12,2024-01-29,10855,East
2594,Education,Sports,137.52,7,962.64,2023-06-29,10228,West
2595,Quite,Books,88.15,7,617.05,2024-03-01,10887,North
2596,Nature,Books,88.63,6,531.78,2023-09-11,10279,North
2597,Read,Apparel,44.54,7,311.78,2024-05-20,10869,East
2598,Draw,Home & Kitchen,100.97,2,201.94,2024-02-24,10289,East
2599,Weight,Books,335.47,9,3019.23,2024-01-25,10679,West
2600,Media,Electronics,442.03,1,442.03,2023-06-03,10046,South
2601,Challenge,Books,408.92,1,408.92,2023-12-14,10974,South
2602,In,Apparel,345.72,3,1037.16,2023-09-15,10714,East
2603,Author,Apparel,64.11,3,192.33,2023-08-13,10213,West
2604,Table,Home & Kitchen,151.7,1,151.7,2023-04-01,10757,East
2605,A,Books,161.81,7,1132.67,2023-07-22,10023,South
2606,Tell,Electronics,132.48,4,529.92,2023-01-02,10320,East
2607,Memory,Electronics,262.35,2,524.7,2023-10-11,10273,South
2608,Blood,Sports,272.42,5,1362.1,2023-07-15,10555,South
2609,Green,Electronics,184.87,6,1109.22,2023-09-25,10843,South
2610,Coach,Home & Kitchen,183.36,9,1650.24,2022-12-04,10312,North
2611,Common,Home & Kitchen,415.99,4,1663.96,2023-11-06,10362,North
2612,Reflect,Electronics,396.75,2,793.5,2022-09-21,10667,East
2613,State,Electronics,160.82,5,804.1,2022-12-06,10999,South
2614,My,Sports,457.76,3,1373.28,2023-12-24,10379,North
2615,Tough,Electronics,476.88,2,953.76,2022-10-05,10710,East
2616,Write,Sports,170.1,1,170.1,2023-05-14,10918,East
2617,Hand,Sports,183.67,2,367.34,2023-06-12,10980,East
2618,House,Electronics,257.76,6,1546.56,2023-08-07,10673,East
2619,More,Apparel,471.15,8,3769.2,2023-11-27,10906,East
2620,Wrong,Apparel,439.4,3,1318.2,2023-12-02,10469,West
2621,Control,Sports,60.26,9,542.34,2024-05-09,10745,South
2622,Just,Electronics,202.44,9,1821.96,2023-09-17,10674,East
2623,Short,Apparel,281.15,2,562.3,2024-02-25,10115,West
2624,Couple,Electronics,256.53,8,2052.24,2023-11-15,10604,South
2625,Consumer,Electronics,104.99,5,524.95,2022-10-03,10041,North
2626,Rock,Electronics,430.82,4,1723.28,2024-02-25,10795,East
2627,Fight,Books,341.7,5,1708.5,2024-08-05,10378,West
